Date,Open,High,Low,Close,Volume,Macro_DXY,Macro_VIX,Macro_SPY,Sentiment_FnG,Deriv_Funding_Avg
2018-01-17,10899.99,11680.99,9037.94,10988.79,72331.796646,23.639999389648438,11.90999984741211,279.6099853515625,30.0,0.0001
2018-01-18,10972.59,11878.82,10435.33,10961.97,48464.434937,23.610000610351562,12.220000267028809,279.1400146484375,30.0,0.0001
2018-01-19,10960.0,11795.0,10360.0,11474.98,34129.375421,23.649999618530273,11.270000457763672,280.4100036621094,30.0,0.0001
2018-01-20,11474.98,13099.0,11412.45,12799.94,28768.857827,23.649999618530273,11.270000457763672,280.4100036621094,30.0,0.0001
2018-01-21,12799.8,12799.8,10965.0,11530.0,41379.773426,23.649999618530273,11.270000457763672,280.4100036621094,30.0,0.0001
2018-01-22,11530.0,11926.35,9900.24,10760.05,43752.606791,23.56999969482422,11.029999732971191,282.69000244140625,30.0,0.0001
2018-01-23,10760.05,11399.0,9905.0,10799.18,37473.922552,23.510000228881836,11.100000381469727,283.2900085449219,30.0,0.0001
2018-01-24,10799.14,11570.48,10500.0,11349.99,27158.587762,23.280000686645508,11.470000267028809,283.17999267578125,30.0,0.0001
2018-01-25,11349.96,11794.05,10950.21,11175.27,20839.954183,23.309999465942383,11.579999923706055,283.29998779296875,30.0,0.0001
2018-01-26,11184.7,11643.0,10311.15,11089.0,33056.87196,23.260000228881836,11.079999923706055,286.5799865722656,30.0,0.0001
2018-01-27,11089.0,11650.0,10842.69,11491.0,18860.768345,23.260000228881836,11.079999923706055,286.5799865722656,30.0,0.0001
2018-01-28,11499.98,12244.0,11408.0,11879.95,16887.339524,23.260000228881836,11.079999923706055,286.5799865722656,30.0,0.0001
2018-01-29,11879.95,11975.02,11139.55,11251.0,14170.377538,23.31999969482422,13.84000015258789,284.67999267578125,30.0,0.0001
2018-01-30,11250.11,11308.42,9900.0,10237.51,25554.372946,23.280000686645508,14.789999961853027,281.760009765625,30.0,0.0001
2018-01-31,10230.0,10425.85,9700.0,10285.1,18015.956805,23.25,13.539999961853027,281.8999938964844,30.0,0.0001
2018-02-01,10285.1,10335.0,8750.99,9224.52,33564.764311,23.1299991607666,13.470000267028809,281.5799865722656,30.0,0.0001
2018-02-02,9224.52,9250.0,8010.02,8873.03,49971.626975,23.270000457763672,17.309999465942383,275.45001220703125,15.0,0.0001
2018-02-03,8873.03,9473.01,8229.0,9199.96,28725.000735,23.270000457763672,17.309999465942383,275.45001220703125,40.0,0.0001
2018-02-04,9199.96,9368.0,7930.0,8184.81,32014.308449,23.270000457763672,17.309999465942383,275.45001220703125,24.0,0.0001
2018-02-05,8179.99,8382.8,6625.0,6939.99,63403.182579,23.3700008392334,37.31999969482422,263.92999267578125,11.0,0.0001
2018-02-06,6939.63,7878.0,6000.01,7652.14,100201.500307,23.420000076293945,29.979999542236328,269.1300048828125,8.0,0.0001
2018-02-07,7655.02,8476.0,7150.01,7599.0,60778.460497,23.600000381469727,27.729999542236328,267.6700134277344,36.0,0.0001
2018-02-08,7599.0,7844.0,7572.09,7784.02,1521.537318,23.600000381469727,33.459999084472656,257.6300048828125,30.0,0.0001
2018-02-09,7789.9,8738.0,7789.9,8683.92,20482.910825,23.6200008392334,29.059999465942383,261.5,44.0,0.0001
2018-02-10,8683.93,9065.78,8120.0,8533.98,49381.512653,23.6200008392334,29.059999465942383,261.5,54.0,0.0001
2018-02-11,8533.99,8549.0,7726.53,8063.88,45025.187952,23.6200008392334,29.059999465942383,261.5,31.0,0.0001
2018-02-12,8063.82,8989.0,8053.0,8903.0,41987.85049,23.540000915527344,25.610000610351562,265.3399963378906,42.0,0.0001
2018-02-13,8903.0,8950.0,8351.0,8539.9,35454.972956,23.40999984741211,24.969999313354492,266.0,35.0,0.0001
2018-02-14,8535.17,9489.6,8533.0,9449.99,40811.952867,23.229999542236328,19.260000228881836,269.5899963378906,55.0,0.0001
2018-02-15,9449.98,10219.5,9301.5,10000.09,52427.596715,23.1299991607666,19.1299991607666,273.0299987792969,71.0,0.0001
2018-02-16,10000.89,10323.37,9666.0,10159.98,38161.205974,23.290000915527344,19.459999084472656,273.1099853515625,67.0,0.0001
2018-02-17,10156.07,11075.07,10050.0,11039.55,41882.108407,23.290000915527344,19.459999084472656,273.1099853515625,74.0,0.0001
2018-02-18,11039.55,11274.0,10080.0,10383.43,61137.380728,23.290000915527344,19.459999084472656,273.1099853515625,63.0,0.0001
2018-02-19,10375.01,11250.0,10270.33,11153.0,40831.417131,23.290000915527344,19.459999084472656,273.1099853515625,67.0,0.0001
2018-02-20,11147.11,11786.01,11100.59,11200.99,48153.354288,23.440000534057617,20.600000381469727,271.3999938964844,74.0,0.0001
2018-02-21,11195.07,11304.03,10200.0,10437.6,68113.818754,23.530000686645508,20.020000457763672,270.04998779296875,54.0,0.0001
2018-02-22,10439.02,10933.44,9679.0,9811.04,67060.166483,23.450000762939453,18.719999313354492,270.3999938964844,44.0,0.0001
2018-02-23,9815.55,10435.0,9570.19,10131.04,57202.70237,23.5,16.489999771118164,274.7099914550781,39.0,0.0001
2018-02-24,10131.04,10496.97,9352.0,9694.51,40888.156299,23.5,16.489999771118164,274.7099914550781,31.0,0.0001
2018-02-25,9694.51,9847.0,9274.8,9590.0,28373.517586,23.5,16.489999771118164,274.7099914550781,33.0,0.0001
2018-02-26,9590.0,10444.32,9350.0,10324.0,34878.292756,23.469999313354492,15.800000190734863,277.8999938964844,37.0,0.0001
2018-02-27,10321.0,10870.0,10121.0,10569.04,30705.385123,23.6200008392334,18.59000015258789,274.42999267578125,44.0,0.0001
2018-02-28,10584.33,11098.0,10300.0,10326.76,30800.983782,23.690000534057617,19.850000381469727,271.6499938964844,41.0,0.0001
2018-03-01,10325.64,11060.41,10240.0,10920.0,25092.55393,23.610000610351562,22.469999313354492,267.70001220703125,38.0,0.0001
2018-03-02,10923.36,11200.0,10770.0,11039.0,23910.71009,23.510000228881836,19.59000015258789,269.0799865722656,47.0,0.0001
2018-03-03,11038.99,11544.0,11015.01,11464.48,21287.15328,23.510000228881836,19.59000015258789,269.0799865722656,56.0,0.0001
2018-03-04,11464.47,11565.0,11050.02,11515.0,17295.918653,23.510000228881836,19.59000015258789,269.0799865722656,44.0,0.0001
2018-03-05,11515.0,11710.0,11415.01,11454.0,15144.231063,23.510000228881836,18.729999542236328,272.19000244140625,55.0,0.0001
2018-03-06,11455.0,11455.0,10555.48,10716.48,29515.572363,23.450000762939453,18.360000610351562,272.8800048828125,59.0,0.0001
2018-03-07,10716.48,10899.0,9389.31,9910.0,50647.67108,23.43000030517578,17.760000228881836,272.7799987792969,37.0,0.0001
2018-03-08,9910.0,10099.0,9060.0,9271.64,41109.473226,23.579999923706055,16.540000915527344,274.1000061035156,39.0,0.0001
2018-03-09,9267.07,9410.0,8329.0,9227.0,64112.291407,23.549999237060547,14.640000343322754,278.8699951171875,37.0,0.0001
2018-03-10,9230.0,9490.0,8667.07,8770.22,37180.012857,23.549999237060547,14.640000343322754,278.8699951171875,39.0,0.0001
2018-03-11,8770.22,9740.0,8450.0,9533.57,44325.973386,23.549999237060547,14.640000343322754,278.8699951171875,40.0,0.0001
2018-03-12,9533.57,9888.88,8780.0,9131.34,42230.77793,23.520000457763672,15.779999732971191,278.5199890136719,41.0,0.0001
2018-03-13,9131.34,9474.0,8823.0,9150.0,40191.409358,23.459999084472656,16.350000381469727,276.7200012207031,41.0,0.0001
2018-03-14,9151.92,9333.78,7900.28,8170.0,49708.094108,23.469999313354492,17.229999542236328,275.29998779296875,40.0,0.0001
2018-03-15,8184.01,8430.0,7650.0,8240.98,52291.022277,23.559999465942383,16.59000015258789,275.0,32.0,0.0001
2018-03-16,8240.98,8611.64,7900.0,8260.0,38815.409893,23.6200008392334,15.800000190734863,274.20001220703125,33.0,0.0001
2018-03-17,8260.0,8348.62,7721.99,7824.8,33110.206329,23.6200008392334,15.800000190734863,274.20001220703125,31.0,0.0001
2018-03-18,7824.01,8317.4,7322.0,8189.99,59488.231711,23.6200008392334,15.800000190734863,274.20001220703125,29.0,0.0001
2018-03-19,8189.0,8705.23,8088.4,8600.0,55297.084942,23.520000457763672,19.020000457763672,270.489990234375,29.0,0.0001
2018-03-20,8595.01,9050.0,8280.0,8909.98,44865.105835,23.65999984741211,18.200000762939453,270.95001220703125,37.0,0.0001
2018-03-21,8909.96,9177.01,8750.6,8885.0,39972.405371,23.469999313354492,17.860000610351562,270.42999267578125,36.0,0.0001
2018-03-22,8884.82,9100.0,8465.1,8722.9,40617.556809,23.5,23.34000015258789,263.6700134277344,36.0,0.0001
2018-03-23,8720.0,8909.0,8269.0,8898.03,39991.007666,23.420000076293945,24.8700008392334,258.04998779296875,28.0,0.0001
2018-03-24,8898.04,8999.95,8491.0,8546.86,35466.609572,23.420000076293945,24.8700008392334,258.04998779296875,32.0,0.0001
2018-03-25,8531.25,8669.85,8365.77,8470.15,29001.769316,23.420000076293945,24.8700008392334,258.04998779296875,30.0,0.0001
2018-03-26,8470.14,8514.89,7831.0,8134.23,44033.59566,23.309999465942383,21.030000686645508,265.1099853515625,31.0,0.0001
2018-03-27,8134.22,8215.94,7730.0,7795.51,37427.64805,23.420000076293945,22.5,260.6000061035156,24.0,0.0001
2018-03-28,7795.51,8109.0,7728.0,7949.3,26401.33167,23.6299991607666,22.8700008392334,259.8299865722656,24.0,0.0001
2018-03-29,7949.3,7975.0,6941.11,7090.14,54620.915125,23.610000610351562,19.969999313354492,263.1499938964844,18.0,0.0001
2018-03-30,7090.16,7292.43,6600.1,6840.23,65306.031976,23.610000610351562,19.969999313354492,263.1499938964844,12.0,0.0001
2018-03-31,6840.24,7223.36,6777.0,6923.91,36868.539087,23.610000610351562,19.969999313354492,263.1499938964844,16.0,0.0001
2018-04-01,6922.0,7049.98,6430.0,6813.01,44071.430463,23.610000610351562,19.969999313354492,263.1499938964844,16.0,0.0001
2018-04-02,6813.01,7125.0,6765.0,7056.0,32123.560072,23.600000381469727,23.6200008392334,257.4700012207031,11.0,0.0001
2018-04-03,7063.97,7520.0,7011.01,7405.21,37787.331811,23.639999389648438,21.100000381469727,260.7699890136719,22.0,0.0001
2018-04-04,7405.21,7427.52,6707.0,6796.1,42227.183804,23.6299991607666,20.059999465942383,263.55999755859375,22.0,0.0001
2018-04-05,6796.1,6902.0,6566.69,6770.76,39029.73146,23.719999313354492,18.940000534057617,265.6400146484375,17.0,0.0001
2018-04-06,6770.0,6850.0,6500.0,6601.39,27455.01192,23.6299991607666,21.489999771118164,259.7200012207031,19.0,0.0001
2018-04-07,6601.39,7070.0,6586.28,6895.8,32269.578267,23.6299991607666,21.489999771118164,259.7200012207031,20.0,0.0001
2018-04-08,6895.81,7109.13,6880.0,7018.0,21427.673165,23.6299991607666,21.489999771118164,259.7200012207031,17.0,0.0001
2018-04-09,7011.04,7185.0,6611.0,6782.72,34078.297206,23.56999969482422,21.770000457763672,261.0,21.0,0.0001
2018-04-10,6781.55,6890.0,6656.0,6843.9,22326.728095,23.510000228881836,20.469999313354492,265.1499938964844,18.0,0.0001
2018-04-11,6839.56,6990.0,6787.0,6953.79,23997.871177,23.489999771118164,20.239999771118164,263.760009765625,20.0,0.0001
2018-04-12,6953.78,8012.23,6743.2,7923.0,64861.595987,23.540000915527344,18.489999771118164,265.92999267578125,18.0,0.0001
2018-04-13,7922.99,8233.39,7732.0,7877.41,55044.523148,23.540000915527344,17.40999984741211,265.1499938964844,23.0,0.0001
2018-04-14,7877.48,8186.0,7810.0,7999.01,31621.286357,23.540000915527344,17.40999984741211,265.1499938964844,23.0,0.0001
2018-04-15,8004.0,8429.54,7999.02,8355.0,27946.720444,23.540000915527344,17.40999984741211,265.1499938964844,23.0,0.0001
2018-04-16,8355.07,8419.0,7867.0,8064.92,36664.069715,23.459999084472656,16.559999465942383,267.3299865722656,23.0,0.0001
2018-04-17,8064.92,8173.7,7825.4,7885.02,32152.603567,23.459999084472656,15.25,270.19000244140625,26.0,0.0001
2018-04-18,7890.96,8236.43,7868.0,8173.0,26969.04457,23.510000228881836,15.600000381469727,270.3900146484375,24.0,0.0001
2018-04-19,8173.99,8296.0,8080.0,8278.0,27113.847464,23.579999923706055,15.960000038146973,268.8900146484375,25.0,0.0001
2018-04-20,8273.84,8930.0,8177.09,8856.98,39795.337485,23.719999313354492,16.8799991607666,266.6099853515625,26.0,0.0001
2018-04-21,8852.12,9035.0,8565.0,8915.31,40872.229909,23.719999313354492,16.8799991607666,266.6099853515625,32.0,0.0001
2018-04-22,8915.31,9020.67,8727.68,8787.02,29458.25348,23.719999313354492,16.8799991607666,266.6099853515625,31.0,0.0001
2018-04-23,8785.7,8985.0,8745.0,8934.01,25838.114709,23.8700008392334,16.34000015258789,266.57000732421875,28.0,0.0001
2018-04-24,8934.0,9731.01,8922.0,9619.99,46268.790106,23.84000015258789,18.020000457763672,262.9800109863281,29.0,0.0001
2018-04-25,9618.96,9759.82,8730.0,8869.99,81110.037589,23.940000534057617,17.84000015258789,263.6300048828125,64.0,0.0001
2018-04-26,8869.99,9307.48,8651.62,9266.0,43300.304245,24.049999237060547,16.239999771118164,266.30999755859375,47.0,0.0001
2018-04-27,9267.03,9395.0,8889.0,8915.35,37241.347036,24.030000686645508,15.40999984741211,266.55999755859375,55.0,0.0001
2018-04-28,8915.35,9427.48,8870.0,9348.0,34759.62842,24.030000686645508,15.40999984741211,266.55999755859375,54.0,0.0001
2018-04-29,9348.0,9570.51,9163.74,9419.0,38149.850035,24.030000686645508,15.40999984741211,266.55999755859375,61.0,0.0001
2018-04-30,9417.04,9458.64,9124.99,9246.01,35002.033875,24.1299991607666,15.930000305175781,264.510009765625,59.0,0.0001
2018-05-01,9246.01,9248.99,8800.49,9071.48,41018.463633,24.290000915527344,15.489999771118164,264.9800109863281,56.0,0.0001
2018-05-02,9071.48,9268.0,8970.2,9247.84,26123.543961,24.399999618530273,15.970000267028809,263.20001220703125,52.0,0.0001
2018-05-03,9247.81,9844.0,9168.4,9750.0,38768.388288,24.299999237060547,15.899999618530273,262.6199951171875,55.0,0.0001
2018-05-04,9750.0,9830.04,9520.85,9713.99,28681.588879,24.329999923706055,14.770000457763672,266.0199890136719,56.0,0.0001
2018-05-05,9714.0,10020.0,9682.0,9864.0,24990.018345,24.329999923706055,14.770000457763672,266.0199890136719,63.0,0.0001
2018-05-06,9863.99,9970.0,9417.03,9659.01,27690.351559,24.329999923706055,14.770000457763672,266.0199890136719,67.0,0.0001
2018-05-07,9661.02,9689.67,9181.0,9365.0,33787.640012,24.3799991607666,14.75,266.9200134277344,56.0,0.0001
2018-05-08,9365.0,9475.7,9060.54,9187.56,25533.831889,24.469999313354492,14.710000038146973,266.9200134277344,62.0,0.0001
2018-05-09,9178.0,9390.0,8965.0,9310.0,25673.524899,24.469999313354492,13.420000076293945,269.5,53.0,0.0001
2018-05-10,9310.0,9395.12,8970.0,9002.2,25055.063718,24.360000610351562,13.229999542236328,272.0199890136719,63.0,0.0001
2018-05-11,9002.21,9016.8,8341.0,8400.0,48227.048061,24.31999969482422,12.649999618530273,272.8500061035156,41.0,0.0001
2018-05-12,8405.94,8646.88,8153.0,8465.94,40241.32081,24.31999969482422,12.649999618530273,272.8500061035156,44.0,0.0001
2018-05-13,8475.44,8763.36,8298.0,8679.71,25632.869362,24.31999969482422,12.649999618530273,272.8500061035156,40.0,0.0001
2018-05-14,8679.71,8879.99,8277.0,8663.34,37389.666533,24.350000381469727,12.930000305175781,272.9800109863281,40.0,0.0001
2018-05-15,8663.37,8859.99,8401.3,8462.0,28126.956136,24.5,14.630000114440918,271.1000061035156,40.0,0.0001
2018-05-16,8462.0,8488.0,8083.01,8330.0,31130.718908,24.559999465942383,13.420000076293945,272.239990234375,32.0,0.0001
2018-05-17,8330.0,8464.0,7979.0,8041.46,25439.844799,24.59000015258789,13.430000305175781,272.010009765625,31.0,0.0001
2018-05-18,8038.82,8273.21,7911.9,8239.81,23476.158251,24.639999389648438,13.420000076293945,271.3299865722656,37.0,0.0001
2018-05-19,8238.01,8390.8,8095.73,8233.49,17193.424276,24.639999389648438,13.420000076293945,271.3299865722656,31.0,0.0001
2018-05-20,8233.49,8609.0,8163.9,8526.98,19957.057109,24.639999389648438,13.420000076293945,271.3299865722656,32.0,0.0001
2018-05-21,8526.97,8595.31,8305.0,8381.24,21516.596486,24.6200008392334,13.079999923706055,273.3699951171875,41.0,0.0001
2018-05-22,8386.89,8400.18,7935.11,7977.11,23710.902858,24.610000610351562,13.220000267028809,272.6099853515625,30.0,0.0001
2018-05-23,7977.12,8031.9,7425.0,7501.95,42910.666774,24.709999084472656,12.579999923706055,273.3599853515625,26.0,0.0001
2018-05-24,7501.95,7730.73,7266.99,7575.01,37845.446595,24.68000030517578,12.529999732971191,272.79998779296875,27.0,0.0001
2018-05-25,7578.99,7649.55,7308.15,7457.0,26739.95664,24.799999237060547,13.220000267028809,272.1499938964844,25.0,0.0001
2018-05-26,7456.99,7620.0,7300.0,7333.96,19464.086071,24.799999237060547,13.220000267028809,272.1499938964844,23.0,0.0001
2018-05-27,7334.0,7400.0,7231.11,7338.99,18706.945515,24.799999237060547,13.220000267028809,272.1499938964844,19.0,0.0001
2018-05-28,7338.99,7437.0,7058.02,7099.0,27219.438963,24.799999237060547,13.220000267028809,272.1499938964844,22.0,0.0001
2018-05-29,7099.0,7540.0,7032.95,7461.29,39407.21183,24.969999313354492,17.020000457763672,269.0199890136719,16.0,0.0001
2018-05-30,7467.98,7569.0,7260.5,7375.96,32041.583623,24.780000686645508,14.9399995803833,272.6099853515625,38.0,0.0001
2018-05-31,7382.07,7699.0,7327.51,7485.01,30776.063102,24.760000228881836,15.430000305175781,270.94000244140625,25.0,0.0001
2018-06-01,7485.01,7608.55,7355.54,7521.01,28259.124078,24.799999237060547,13.460000038146973,273.6000061035156,24.0,0.0001
2018-06-02,7521.01,7697.33,7437.0,7640.03,26720.690219,24.799999237060547,13.460000038146973,273.6000061035156,27.0,0.0001
2018-06-03,7636.81,7786.69,7600.0,7714.26,27505.158951,24.799999237060547,13.460000038146973,273.6000061035156,40.0,0.0001
2018-06-04,7714.26,7760.52,7446.5,7487.0,32258.835115,24.780000686645508,12.739999771118164,274.8999938964844,41.0,0.0001
2018-06-05,7487.0,7679.49,7358.0,7625.0,31722.973384,24.75,12.399999618530273,275.1000061035156,26.0,0.0001
2018-06-06,7626.64,7699.0,7467.05,7658.84,27229.991898,24.68000030517578,11.640000343322754,277.3999938964844,42.0,0.0001
2018-06-07,7658.79,7765.0,7620.0,7691.08,25062.227202,24.6299991607666,12.130000114440918,277.3699951171875,38.0,0.0001
2018-06-08,7691.08,7703.5,7531.0,7603.44,23396.804671,24.639999389648438,12.180000305175781,278.19000244140625,40.0,0.0001
2018-06-09,7603.44,7683.98,7450.0,7491.73,19339.885176,24.639999389648438,12.180000305175781,278.19000244140625,39.0,0.0001
2018-06-10,7491.73,7491.73,6622.81,6764.99,52342.020032,24.639999389648438,12.180000305175781,278.19000244140625,24.0,0.0001
2018-06-11,6765.0,6922.0,6610.0,6872.0,34552.162303,24.65999984741211,12.350000381469727,278.55999755859375,15.0,0.0001
2018-06-12,6872.0,6890.51,6435.0,6530.0,36722.211191,24.709999084472656,12.34000015258789,278.9200134277344,19.0,0.0001
2018-06-13,6530.0,6627.6,6118.68,6292.78,46185.5181,24.670000076293945,12.9399995803833,278.0299987792969,19.0,0.0001
2018-06-14,6292.78,6720.0,6260.0,6635.98,44478.130837,24.989999771118164,12.119999885559082,278.7300109863281,17.0,0.0001
2018-06-15,6638.67,6666.66,6362.31,6388.9,30018.329905,24.969999313354492,11.979999542236328,277.1300048828125,26.0,0.0001
2018-06-16,6380.01,6560.0,6320.86,6483.98,22277.241147,24.969999313354492,11.979999542236328,277.1300048828125,22.0,0.0001
2018-06-17,6482.5,6589.03,6422.0,6449.61,19847.247688,24.969999313354492,11.979999542236328,277.1300048828125,23.0,0.0001
2018-06-18,6444.06,6794.38,6380.0,6712.46,31821.434995,24.969999313354492,12.3100004196167,276.55999755859375,27.0,0.0001
2018-06-19,6711.39,6841.74,6653.0,6741.21,24311.421143,25.040000915527344,13.350000381469727,275.5,32.0,0.0001
2018-06-20,6740.0,6817.23,6551.81,6761.51,26359.752452,25.059999465942383,12.789999961853027,275.9700012207031,34.0,0.0001
2018-06-21,6763.21,6795.0,6672.57,6718.84,25428.854048,24.989999771118164,14.640000343322754,274.239990234375,37.0,0.0001
2018-06-22,6717.69,6733.97,5918.94,6045.0,52157.370833,24.899999618530273,13.770000457763672,274.739990234375,28.0,0.0001
2018-06-23,6045.92,6260.0,6008.48,6149.98,26622.788589,24.899999618530273,13.770000457763672,274.739990234375,17.0,0.0001
2018-06-24,6149.98,6259.8,5750.0,6136.97,47445.998955,24.899999618530273,13.770000457763672,274.739990234375,15.0,0.0001
2018-06-25,6137.95,6350.0,6061.97,6252.0,39164.515306,24.860000610351562,17.329999923706055,271.0,16.0,0.0001
2018-06-26,6252.0,6272.54,6035.0,6070.78,19377.240484,24.989999771118164,15.920000076293945,271.6000061035156,21.0,0.0001
2018-06-27,6065.89,6190.43,5971.0,6133.73,19225.671098,25.139999389648438,17.90999984741211,269.3500061035156,18.0,0.0001
2018-06-28,6134.73,6173.01,5827.0,5853.98,30585.266026,25.139999389648438,16.850000381469727,270.8900146484375,20.0,0.0001
2018-06-29,5851.01,6300.0,5780.0,6197.92,33911.287278,24.940000534057617,16.09000015258789,271.2799987792969,16.0,0.0001
2018-06-30,6197.92,6528.99,6186.03,6390.07,37919.61284,24.940000534057617,16.09000015258789,271.2799987792969,22.0,0.0001
2018-07-01,6391.08,6441.06,6251.0,6356.81,27562.965974,24.940000534057617,16.09000015258789,271.2799987792969,27.0,0.0001
2018-07-02,6360.82,6685.0,6271.62,6615.29,36230.452264,25.059999465942383,15.600000381469727,271.8599853515625,27.0,0.0001
2018-07-03,6615.29,6679.35,6463.01,6513.86,38657.781691,24.979999542236328,16.139999389648438,270.8999938964844,31.0,0.0001
2018-07-04,6511.01,6784.92,6441.11,6586.98,23571.892777,24.979999542236328,16.139999389648438,270.8999938964844,33.0,0.0001
2018-07-05,6585.53,6712.0,6453.33,6529.2,35071.972898,24.899999618530273,14.970000267028809,273.1099853515625,37.0,0.0001
2018-07-06,6529.2,6648.54,6425.0,6609.78,29397.094748,24.81999969482422,13.369999885559082,275.4200134277344,34.0,0.0001
2018-07-07,6609.79,6818.16,6508.88,6756.98,23973.876886,24.81999969482422,13.369999885559082,275.4200134277344,34.0,0.0001
2018-07-08,6753.48,6780.0,6667.44,6712.1,24622.947794,24.81999969482422,13.369999885559082,275.4200134277344,38.0,0.0001
2018-07-09,6712.1,6802.06,6612.24,6662.12,26732.40655,24.829999923706055,12.6899995803833,277.8999938964844,39.0,0.0001
2018-07-10,6662.78,6681.0,6263.0,6296.91,38560.672702,24.84000015258789,12.640000343322754,278.8999938964844,37.0,0.0001
2018-07-11,6296.91,6406.0,6278.99,6378.07,28715.498487,25.010000228881836,13.630000114440918,276.8599853515625,29.0,0.0001
2018-07-12,6378.07,6380.28,6070.0,6250.57,31306.663348,25.030000686645508,12.579999923706055,279.3699951171875,33.0,0.0001
2018-07-13,6251.4,6350.0,6110.0,6214.57,26375.325286,25.0,12.180000305175781,279.5899963378906,29.0,0.0001
2018-07-14,6214.57,6335.0,6178.0,6251.99,17783.071999,25.0,12.180000305175781,279.5899963378906,29.0,0.0001
2018-07-15,6250.9,6395.0,6225.4,6353.01,22979.211508,25.0,12.180000305175781,279.5899963378906,32.0,0.0001
2018-07-16,6354.15,6747.3,6330.4,6723.35,36204.87708,24.959999084472656,12.829999923706055,279.3399963378906,36.0,0.0001
2018-07-17,6723.33,7468.99,6652.04,7317.44,52105.423459,25.06999969482422,12.0600004196167,280.4700012207031,39.0,0.0001
2018-07-18,7317.44,7588.08,7225.38,7381.9,59487.64345,25.100000381469727,12.100000381469727,281.05999755859375,42.0,0.0001
2018-07-19,7381.88,7576.28,7270.0,7466.21,41218.256437,25.149999618530273,12.869999885559082,280.0,44.0,0.0001
2018-07-20,7468.86,7700.0,7273.0,7337.53,46140.313447,24.950000762939453,12.859999656677246,279.67999267578125,47.0,0.0001
2018-07-21,7337.47,7458.47,7211.0,7398.78,28886.490291,24.950000762939453,12.859999656677246,279.67999267578125,43.0,0.0001
2018-07-22,7399.25,7582.4,7335.5,7394.79,30270.21844,24.950000762939453,12.859999656677246,279.67999267578125,46.0,0.0001
2018-07-23,7394.78,7833.0,7375.0,7721.01,41646.346671,24.989999771118164,12.619999885559082,280.20001220703125,44.0,0.0001
2018-07-24,7721.65,8486.0,7696.0,8397.24,60121.163749,25.0,12.40999984741211,281.6099853515625,49.0,0.0001
2018-07-25,8397.24,8491.77,8050.0,8175.64,48257.649124,24.8799991607666,12.289999961853027,284.010009765625,54.0,0.0001
2018-07-26,8175.63,8315.69,7850.06,7920.0,43223.481682,25.049999237060547,12.140000343322754,283.3399963378906,53.0,0.0001
2018-07-27,7920.0,8285.0,7805.0,8188.57,43671.005891,25.020000457763672,13.029999732971191,281.4200134277344,47.0,0.0001
2018-07-28,8188.57,8246.54,8067.0,8225.04,26215.173839,25.020000457763672,13.029999732971191,281.4200134277344,54.0,0.0001
2018-07-29,8225.04,8294.51,8115.0,8211.0,25531.226185,25.020000457763672,13.029999732971191,281.4200134277344,54.0,0.0001
2018-07-30,8210.99,8273.0,7866.0,8173.92,39692.416542,24.93000030517578,14.260000228881836,279.95001220703125,53.0,0.0001
